# R(23)3300019 has a factor: 39600229 (25.24 Bits)
# R(-3)2170573 has a factor: 102194917987 (36.57 Bits)
-3,2170573,36,23541
# R(-3)2167507 has a factor: 104079351127 (36.6 Bits)
-3,2167507,36,24009
# R(-3)2131271 has a factor: 103490257219 (36.59 Bits)
-3,2131271,36,24279
# R(-3)2115017 has a factor: 106013112109 (36.63 Bits)
-3,2115017,36,25062
# R(-3)2169539 has a factor: 112716229207 (36.71 Bits)
-3,2169539,36,25977
# R(-3)2142169 has a factor: 115702832029 (36.75 Bits)
-3,2142169,36,27006
# R(-3)2116403 has a factor: 114603222451 (36.74 Bits)
-3,2116403,36,27075
# R(-3)2140513 has a factor: 117141714439 (36.77 Bits)
-3,2140513,36,27363
# R(-3)2132213 has a factor: 122956194859 (36.84 Bits)
-3,2132213,36,28833
# R(-3)2166511 has a factor: 124947022393 (36.86 Bits)
-3,2166511,36,28836
# R(-3)2194537 has a factor: 131790724999 (36.94 Bits)
-3,2194537,36,30027
# R(-3)2155057 has a factor: 129639608893 (36.92 Bits)
-3,2155057,36,30078
# R(-3)2132899 has a factor: 129919143889 (36.92 Bits)
-3,2132899,36,30456
# R(-3)2141413 has a factor: 132262232533 (36.94 Bits)
-3,2141413,36,30882
# R(-3)2119087 has a factor: 139046012593 (37.02 Bits)
-3,2119087,37,32808
# R(-3)2178151 has a factor: 146842227817 (37.1 Bits)
-3,2178151,37,33708
# R(-3)2158903 has a factor: 157863305167 (37.2 Bits)
-3,2158903,37,36561
# R(-3)2111933 has a factor: 154517466013 (37.17 Bits)
-3,2111933,37,36582
# R(-3)2185517 has a factor: 161278041499 (37.23 Bits)
-3,2185517,37,36897
# R(-3)2122103 has a factor: 157235099683 (37.19 Bits)
-3,2122103,37,37047
# R(-3)2168801 has a factor: 165327700231 (37.27 Bits)
-3,2168801,37,38115
# R(-3)2116591 has a factor: 163570152481 (37.25 Bits)
-3,2116591,37,38640
# R(-3)2147071 has a factor: 169494078883 (37.3 Bits)
-3,2147071,37,39471
# R(-3)2104567 has a factor: 166492295371 (37.28 Bits)
-3,2104567,37,39555
# R(-3)2190901 has a factor: 174373810591 (37.34 Bits)
-3,2190901,37,39795
# R(-3)2117719 has a factor: 169209983539 (37.3 Bits)
-3,2117719,37,39951
# R(-3)2187919 has a factor: 177208311487 (37.37 Bits)
-3,2187919,37,40497
# R(-3)2130767 has a factor: 177207368323 (37.37 Bits)
-3,2130767,37,41583
# R(-3)2174479 has a factor: 184143579637 (37.42 Bits)
-3,2174479,37,42342
# R(-3)2190887 has a factor: 187531163653 (37.45 Bits)
-3,2190887,37,42798
# R(-3)2167439 has a factor: 189867656401 (37.47 Bits)
-3,2167439,37,43800
# R(-3)2119783 has a factor: 187346421541 (37.45 Bits)
-3,2119783,37,44190
# R(-3)2140337 has a factor: 190626974569 (37.47 Bits)
-3,2140337,37,44532
# R(-3)2128453 has a factor: 189594079429 (37.46 Bits)
-3,2128453,37,44538
# R(-3)2172089 has a factor: 196400287381 (37.52 Bits)
-3,2172089,37,45210
# R(-3)2111779 has a factor: 193417838611 (37.49 Bits)
-3,2111779,37,45795
# R(-3)2195723 has a factor: 203556696439 (37.57 Bits)
-3,2195723,37,46353
# R(-3)2149853 has a factor: 199949228119 (37.54 Bits)
-3,2149853,37,46503
# R(-3)2143943 has a factor: 232381981771 (37.76 Bits)
-3,2143943,37,54195
# R(-3)2191261 has a factor: 248751948721 (37.86 Bits)
-3,2191261,37,56760
# R(-3)2128727 has a factor: 245906285587 (37.84 Bits)
-3,2128727,37,57759
# R(-3)2106197 has a factor: 261577030219 (37.93 Bits)
-3,2106197,37,62097
# R(-3)2100053 has a factor: 262893034753 (37.94 Bits)
-3,2100053,37,62592
# R(-3)2128261 has a factor: 268288581661 (37.96 Bits)
-3,2128261,37,63030
# R(-3)2104901 has a factor: 267326636803 (37.96 Bits)
-3,2104901,37,63501
# R(-3)2097427 has a factor: 268630060453 (37.97 Bits)
-3,2097427,37,64038
# R(-3)2166533 has a factor: 281458635097 (38.03 Bits)
-3,2166533,38,64956
# R(-3)2135719 has a factor: 311631302167 (38.18 Bits)
-3,2135719,38,72957
# R(-3)2133821 has a factor: 326474613001 (38.25 Bits)
-3,2133821,38,76500
# R(-3)2176939 has a factor: 343690775443 (38.32 Bits)
-3,2176939,38,78939
# R(-3)2163809 has a factor: 357872370511 (38.38 Bits)
-3,2163809,38,82695
# R(-3)2113187 has a factor: 355649372101 (38.37 Bits)
-3,2113187,38,84150
# R(-3)2163167 has a factor: 370628381113 (38.43 Bits)
-3,2163167,38,85668
# R(-3)2104087 has a factor: 361629432691 (38.4 Bits)
-3,2104087,38,85935
# R(-3)2167549 has a factor: 398742314041 (38.54 Bits)
-3,2167549,38,91980
# R(-3)2146003 has a factor: 413577698161 (38.59 Bits)
-3,2146003,38,96360
# R(-3)2196499 has a factor: 433957914433 (38.66 Bits)
-3,2196499,38,98784
# R(-3)2138671 has a factor: 424740060601 (38.63 Bits)
-3,2138671,38,99300
# R(-3)2176151 has a factor: 451964801191 (38.72 Bits)
-3,2176151,38,103845
# R(-3)2125477 has a factor: 442690098607 (38.69 Bits)
-3,2125477,38,104139
# R(-3)2127757 has a factor: 463080777967 (38.75 Bits)
-3,2127757,38,108819
# R(-3)2184779 has a factor: 490579015777 (38.84 Bits)
-3,2184779,38,112272
# R(-3)2153227 has a factor: 503325424159 (38.87 Bits)
-3,2153227,38,116877
# R(-3)2154731 has a factor: 504879330073 (38.88 Bits)
-3,2154731,38,117156
# R(-3)2189723 has a factor: 517860730609 (38.91 Bits)
-3,2189723,38,118248
# R(-3)2177971 has a factor: 523065871303 (38.93 Bits)
-3,2177971,38,120081
# R(-3)2117317 has a factor: 523642136539 (38.93 Bits)
-3,2117317,38,123657
# R(-3)2161853 has a factor: 537121025263 (38.97 Bits)
-3,2161853,38,124227
# R(-3)2158019 has a factor: 542551872829 (38.98 Bits)
-3,2158019,38,125706
# R(-3)2099677 has a factor: 548217265993 (39. Bits)
-3,2099677,38,130548
# R(-3)2129671 has a factor: 575662849327 (39.07 Bits)
-3,2129671,39,135153
# R(-3)2138363 has a factor: 579808573999 (39.08 Bits)
-3,2138363,39,135573
# R(-3)2098277 has a factor: 599708549371 (39.13 Bits)
-3,2098277,39,142905
# R(-3)2190079 has a factor: 648666358537 (39.24 Bits)
-3,2190079,39,148092
# R(-3)2096291 has a factor: 624485088901 (39.18 Bits)
-3,2096291,39,148950
# R(-3)2170829 has a factor: 646846258789 (39.23 Bits)
-3,2170829,39,148986
# R(-3)2163059 has a factor: 649151310373 (39.24 Bits)
-3,2163059,39,150054
# R(-3)2173111 has a factor: 652337498647 (39.25 Bits)
-3,2173111,39,150093
# R(-3)2160131 has a factor: 659742889759 (39.26 Bits)
-3,2160131,39,152709
# R(-3)2131799 has a factor: 653724690547 (39.25 Bits)
-3,2131799,39,153327
# R(-3)2110351 has a factor: 679030758463 (39.3 Bits)
-3,2110351,39,160881
# R(-3)2134703 has a factor: 713417742601 (39.38 Bits)
-3,2134703,39,167100
# R(-3)2121239 has a factor: 711489015469 (39.37 Bits)
-3,2121239,39,167706
# R(-3)2173219 has a factor: 775017706219 (39.5 Bits)
-3,2173219,39,178311
# R(-3)2172497 has a factor: 775046994739 (39.5 Bits)
-3,2172497,39,178377
# R(-3)2169313 has a factor: 779794266859 (39.5 Bits)
-3,2169313,39,179733
# R(-3)2145779 has a factor: 815842342033 (39.57 Bits)
-3,2145779,39,190104
# R(-3)2176883 has a factor: 856089716113 (39.64 Bits)
-3,2176883,39,196632
# R(-3)2123479 has a factor: 849612441817 (39.63 Bits)
-3,2123479,39,200052
# R(-3)2152837 has a factor: 869586838063 (39.66 Bits)
-3,2152837,39,201963
# R(-3)2114327 has a factor: 899219044447 (39.71 Bits)
-3,2114327,39,212649
# R(-3)2102897 has a factor: 894622853329 (39.7 Bits)
-3,2102897,39,212712
# R(-3)2140973 has a factor: 915792636859 (39.74 Bits)
-3,2140973,39,213873
# R(-3)2172161 has a factor: 975582669931 (39.83 Bits)
-3,2172161,39,224565
# R(-3)2121143 has a factor: 974139165037 (39.83 Bits)
-3,2121143,39,229626
# R(-3)2166953 has a factor: 1069534324399 (39.96 Bits)
-3,2166953,39,246783
# R(-3)2165117 has a factor: 1074655822951 (39.97 Bits)
-3,2165117,39,248175
# R(-3)2108077 has a factor: 1065949135051 (39.96 Bits)
-3,2108077,39,252825
# R(-3)2107403 has a factor: 1070906338093 (39.96 Bits)
-3,2107403,39,254082
# R(-3)2120423 has a factor: 1116644437723 (40.02 Bits)
-3,2120423,40,263307
# R(-3)2171497 has a factor: 1172556264073 (40.09 Bits)
-3,2171497,40,269988
# R(-3)2198369 has a factor: 1203184940653 (40.13 Bits)
-3,2198369,40,273654
# R(-3)2183353 has a factor: 1256117914549 (40.19 Bits)
-3,2183353,40,287658
# R(-3)2178343 has a factor: 1260463323463 (40.2 Bits)
-3,2178343,40,289317
# R(-3)2175431 has a factor: 1299802619053 (40.24 Bits)
-3,2175431,40,298746
# R(-3)2112779 has a factor: 1265829282271 (40.2 Bits)
-3,2112779,40,299565
# R(-3)2128309 has a factor: 1308973884271 (40.25 Bits)
-3,2128309,40,307515
# R(-3)2132033 has a factor: 1322393468251 (40.27 Bits)
-3,2132033,40,310125
# R(-3)2184179 has a factor: 1360948829827 (40.31 Bits)
-3,2184179,40,311547
# R(-3)2146387 has a factor: 1356486534583 (40.3 Bits)
-3,2146387,40,315993
# R(-3)2109959 has a factor: 1382419817293 (40.33 Bits)
-3,2109959,40,327594
# R(-3)2136457 has a factor: 1480885169551 (40.43 Bits)
-3,2136457,40,346575
# R(-3)2169169 has a factor: 1587857738029 (40.53 Bits)
-3,2169169,40,366006
# R(-3)2136707 has a factor: 1578876903511 (40.52 Bits)
-3,2136707,40,369465
# R(-3)2154539 has a factor: 1614288345751 (40.55 Bits)
-3,2154539,40,374625
# R(-3)2102213 has a factor: 1581730287757 (40.52 Bits)
-3,2102213,40,376206
# R(-3)2180587 has a factor: 1674468396127 (40.61 Bits)
-3,2180587,40,383949
# R(-3)2129753 has a factor: 1637809873543 (40.57 Bits)
-3,2129753,40,384507
# R(-3)2180021 has a factor: 1684824869809 (40.62 Bits)
-3,2180021,40,386424
# R(-3)2179033 has a factor: 1733390245039 (40.66 Bits)
-3,2179033,40,397743
# R(-3)2152883 has a factor: 1719447371377 (40.65 Bits)
-3,2152883,40,399336
# R(-3)2103553 has a factor: 1797098984749 (40.71 Bits)
-3,2103553,40,427158
# R(-3)2163869 has a factor: 1944859490773 (40.82 Bits)
-3,2163869,40,449394
# R(-3)2147237 has a factor: 1935038450713 (40.82 Bits)
-3,2147237,40,450588
# R(-3)2176957 has a factor: 1963062266923 (40.84 Bits)
-3,2176957,40,450873
# R(-3)2119631 has a factor: 1936549992007 (40.82 Bits)
-3,2119631,40,456813
# R(-3)2182099 has a factor: 2071274555989 (40.91 Bits)
-3,2182099,40,474606
# R(-3)2140573 has a factor: 2092375858333 (40.93 Bits)
-3,2140573,40,488742
# R(-3)2150831 has a factor: 2262179520871 (41.04 Bits)
-3,2150831,41,525885
# R(-3)2119913 has a factor: 2283451568473 (41.05 Bits)
-3,2119913,41,538572
# R(-3)2161301 has a factor: 2407161956557 (41.13 Bits)
-3,2161301,41,556878
# R(-3)2149897 has a factor: 2395028255941 (41.12 Bits)
-3,2149897,41,557010
# R(-3)2192653 has a factor: 2549945806351 (41.21 Bits)
-3,2192653,41,581475
# R(-3)2100041 has a factor: 2492404260277 (41.18 Bits)
-3,2100041,41,593418
# R(-3)2182027 has a factor: 2631576930649 (41.26 Bits)
-3,2182027,41,603012
# R(-3)2187683 has a factor: 2658520510627 (41.27 Bits)
-3,2187683,41,607611
# R(-3)2143909 has a factor: 2669719833523 (41.28 Bits)
-3,2143909,41,622629
# R(-3)2106857 has a factor: 2655941857627 (41.27 Bits)
-3,2106857,41,630309
# R(-3)2104423 has a factor: 2734163165059 (41.31 Bits)
-3,2104423,41,649623
# R(-3)2190311 has a factor: 3057455124901 (41.48 Bits)
-3,2190311,41,697950
# R(-3)2119669 has a factor: 2979372831697 (41.44 Bits)
-3,2119669,41,702792
# R(-3)2185861 has a factor: 3102471208297 (41.5 Bits)
-3,2185861,41,709668
# R(-3)2142601 has a factor: 3075793724743 (41.48 Bits)
-3,2142601,41,717771
# R(-3)2179241 has a factor: 3410926220791 (41.63 Bits)
-3,2179241,41,782595
# R(-3)2159081 has a factor: 3460091392657 (41.65 Bits)
-3,2159081,41,801288
# R(-3)2097031 has a factor: 3406878503221 (41.63 Bits)
-3,2097031,41,812310
# R(-3)2097539 has a factor: 3418892083207 (41.64 Bits)
-3,2097539,41,814977
# R(-3)2190403 has a factor: 3649544339257 (41.73 Bits)
-3,2190403,41,833076
# R(-3)2170703 has a factor: 3850089082981 (41.81 Bits)
-3,2170703,41,886830
# R(-3)2135533 has a factor: 3884397852889 (41.82 Bits)
-3,2135533,41,909468
# R(-3)2166113 has a factor: 3957241514119 (41.85 Bits)
-3,2166113,41,913443
# R(-3)2196559 has a factor: 4137987672151 (41.91 Bits)
-3,2196559,41,941925
# R(-3)2143441 has a factor: 4296201681469 (41.97 Bits)
-3,2143441,41,1002174
# R(-3)2138527 has a factor: 4366880688109 (41.99 Bits)
-3,2138527,41,1021002
# R(-3)2162803 has a factor: 4577442781321 (42.06 Bits)
-3,2162803,42,1058220
# R(-3)2175713 has a factor: 4613016325417 (42.07 Bits)
-3,2175713,42,1060116
# R(-3)2121683 has a factor: 4624615461637 (42.07 Bits)
-3,2121683,42,1089846
# R(-3)2148947 has a factor: 4715799723091 (42.1 Bits)
-3,2148947,42,1097235
# R(-3)2182931 has a factor: 4803356299297 (42.13 Bits)
-3,2182931,42,1100208
# R(-3)2117573 has a factor: 4767270919171 (42.12 Bits)
-3,2117573,42,1125645
# R(-3)2165701 has a factor: 4926272419279 (42.16 Bits)
-3,2165701,42,1137339
# R(-3)2159887 has a factor: 4994496780157 (42.18 Bits)
-3,2159887,42,1156194
# R(-3)2116357 has a factor: 4895171835427 (42.15 Bits)
-3,2116357,42,1156509
# R(-3)2157839 has a factor: 5009401660111 (42.19 Bits)
-3,2157839,42,1160745
# R(-3)2190269 has a factor: 5435226992647 (42.31 Bits)
-3,2190269,42,1240767
# R(-3)2111189 has a factor: 5351585438053 (42.28 Bits)
-3,2111189,42,1267434
# R(-3)2174533 has a factor: 5591898590821 (42.35 Bits)
-3,2174533,42,1285770
# R(-3)2120753 has a factor: 5543130878269 (42.33 Bits)
-3,2120753,42,1306878
# R(-3)2180803 has a factor: 5856529010077 (42.41 Bits)
-3,2180803,42,1342746
# R(-3)2147839 has a factor: 6248342870071 (42.51 Bits)
-3,2147839,42,1454565
# R(-3)2106173 has a factor: 6351059372851 (42.53 Bits)
-3,2106173,42,1507725
# R(-3)2106407 has a factor: 6930213840049 (42.66 Bits)
-3,2106407,42,1645032
# R(-3)2104633 has a factor: 7052713577587 (42.68 Bits)
-3,2104633,42,1675521
# R(-3)2168149 has a factor: 7326583083013 (42.74 Bits)
-3,2168149,42,1689594
# R(-3)2126147 has a factor: 7355018587747 (42.74 Bits)
-3,2126147,42,1729659
# R(-3)2174699 has a factor: 7675534879531 (42.8 Bits)
-3,2174699,42,1764735
# R(-3)2132591 has a factor: 7716456379669 (42.81 Bits)
-3,2132591,42,1809174
# R(-3)2115877 has a factor: 7750317803119 (42.82 Bits)
-3,2115877,42,1831467
# R(-3)2160017 has a factor: 8050880162911 (42.87 Bits)
-3,2160017,42,1863615
# R(-3)2113343 has a factor: 7879730402767 (42.84 Bits)
-3,2113343,42,1864281
# R(-3)2122231 has a factor: 8204464401223 (42.9 Bits)
-3,2122231,42,1932981
# R(-3)2157763 has a factor: 8557131355147 (42.96 Bits)
-3,2157763,42,1982871
# R(-3)2185511 has a factor: 8713868392189 (42.99 Bits)
-3,2185511,42,1993554
# R(-3)2113987 has a factor: 8428719847441 (42.94 Bits)
-3,2113987,42,1993560
# R(-3)2197523 has a factor: 8811957353851 (43. Bits)
-3,2197523,43,2004975
# R(-3)2194267 has a factor: 8833671311533 (43.01 Bits)
-3,2194267,43,2012898
# R(-3)2103679 has a factor: 8654930897653 (42.98 Bits)
-3,2103679,42,2057094
# R(-3)2143483 has a factor: 8920730401537 (43.02 Bits)
-3,2143483,43,2080896
# R(-3)2136919 has a factor: 9236452005919 (43.07 Bits)
-3,2136919,43,2161161
# R(-3)2178739 has a factor: 9893152689031 (43.17 Bits)
-3,2178739,43,2270385
# R(-3)2187343 has a factor: 9950608279369 (43.18 Bits)
-3,2187343,43,2274588
# R(-3)2192051 has a factor: 10237623467341 (43.22 Bits)
-3,2192051,43,2335170
# R(-3)2096047 has a factor: 9840953241283 (43.16 Bits)
-3,2096047,43,2347503
# R(-3)2189287 has a factor: 10611443438983 (43.27 Bits)
-3,2189287,43,2423493
# R(-3)2132783 has a factor: 10672650879169 (43.28 Bits)
-3,2132783,43,2502048
# R(-3)2113753 has a factor: 10712111273449 (43.28 Bits)
-3,2113753,43,2533908
# R(-3)2179867 has a factor: 11165505480169 (43.34 Bits)
-3,2179867,43,2561052
# R(-3)2199209 has a factor: 11291429557627 (43.36 Bits)
-3,2199209,43,2567157
# R(-3)2157343 has a factor: 11188144756069 (43.35 Bits)
-3,2157343,43,2593038
# R(-3)2143763 has a factor: 12464031020671 (43.5 Bits)
-3,2143763,43,2907045
# R(-3)2177519 has a factor: 13103133481741 (43.57 Bits)
-3,2177519,43,3008730
# R(-3)2112587 has a factor: 12771463026019 (43.54 Bits)
-3,2112587,43,3022707
# R(-3)2166947 has a factor: 13229835515737 (43.59 Bits)
-3,2166947,43,3052644
# R(-3)2124403 has a factor: 13094739364687 (43.57 Bits)
-3,2124403,43,3081981
# R(-3)2105809 has a factor: 13532307679621 (43.62 Bits)
-3,2105809,43,3213090
# R(-3)2197681 has a factor: 14308419709891 (43.7 Bits)
-3,2197681,43,3255345
# R(-3)2163041 has a factor: 14222275770331 (43.69 Bits)
-3,2163041,43,3287565
# R(-3)2133949 has a factor: 14226363655117 (43.69 Bits)
-3,2133949,43,3333342
# R(-3)2189461 has a factor: 15083713541797 (43.78 Bits)
-3,2189461,43,3444618
# R(-3)2165941 has a factor: 14962368078703 (43.77 Bits)
-3,2165941,43,3454011
# R(-3)2165551 has a factor: 15112683121579 (43.78 Bits)
-3,2165551,43,3489339
# R(-3)2189267 has a factor: 15434135315971 (43.81 Bits)
-3,2189267,43,3524955
# R(-3)2161087 has a factor: 16092348492019 (43.87 Bits)
-3,2161087,43,3723207
# R(-3)2112161 has a factor: 15822907737097 (43.85 Bits)
-3,2112161,43,3745668
# R(-3)2127343 has a factor: 16618152549043 (43.92 Bits)
-3,2127343,43,3905847
# R(-3)2112569 has a factor: 17210702480029 (43.97 Bits)
-3,2112569,43,4073406
# R(-3)2133589 has a factor: 17493168195661 (43.99 Bits)
-3,2133589,43,4099470
# R(-3)2175373 has a factor: 17942768003983 (44.03 Bits)
-3,2175373,44,4124067
# R(-3)2145089 has a factor: 18039726570421 (44.04 Bits)
-3,2145089,44,4204890
# R(-3)2198887 has a factor: 19326884204479 (44.14 Bits)
-3,2198887,44,4394697
# R(-3)2197387 has a factor: 19549053445501 (44.15 Bits)
-3,2197387,44,4448250
# R(-3)2187287 has a factor: 19777107837229 (44.17 Bits)
-3,2187287,44,4520922
# R(-3)2135099 has a factor: 19550657442409 (44.15 Bits)
-3,2135099,44,4578396
# R(-3)2170387 has a factor: 20967475053997 (44.25 Bits)
-3,2170387,44,4830354
# R(-3)2121271 has a factor: 20560614324433 (44.22 Bits)
-3,2121271,44,4846296
# R(-3)2156617 has a factor: 21262337170573 (44.27 Bits)
-3,2156617,44,4929558
# R(-3)2182489 has a factor: 23867455265233 (44.44 Bits)
-3,2182489,44,5467944
# R(-3)2180293 has a factor: 24260931279997 (44.46 Bits)
-3,2180293,44,5563686
# R(-3)2127409 has a factor: 24829326569623 (44.5 Bits)
-3,2127409,44,5835579
# R(-3)2134849 has a factor: 25041637869967 (44.51 Bits)
-3,2134849,44,5864967
# R(-3)2147009 has a factor: 25638482209393 (44.54 Bits)
-3,2147009,44,5970744
# R(-3)2157247 has a factor: 26839487783863 (44.61 Bits)
-3,2157247,44,6220773
# R(-3)2132483 has a factor: 26534686422403 (44.59 Bits)
-3,2132483,44,6221547
# R(-3)2133167 has a factor: 27173996312269 (44.63 Bits)
-3,2133167,44,6369402
# R(-3)2144609 has a factor: 29396014018807 (44.74 Bits)
-3,2144609,44,6853467
# R(-3)2114887 has a factor: 29156242470079 (44.73 Bits)
-3,2114887,44,6893097
# R(-3)2160419 has a factor: 30079163749123 (44.77 Bits)
-3,2160419,44,6961419
# R(-3)2118359 has a factor: 30040728602389 (44.77 Bits)
-3,2118359,44,7090566
# R(-3)2169529 has a factor: 31740881823991 (44.85 Bits)
-3,2169529,44,7315155
# R(-3)2196239 has a factor: 33018169276441 (44.91 Bits)
-3,2196239,44,7516980
# R(-3)2135701 has a factor: 33149172015049 (44.91 Bits)
-3,2135701,44,7760724
# R(-3)2150867 has a factor: 33402547241803 (44.93 Bits)
-3,2150867,44,7764903
# R(-3)2096233 has a factor: 33091322798971 (44.91 Bits)
-3,2096233,44,7893045
# R(-3)2191967 has a factor: 34975810176187 (44.99 Bits)
-3,2191967,44,7978179
# R(-3)2186189 has a factor: 37204022227129 (45.08 Bits)
-3,2186189,45,8508876
# R(-3)2160527 has a factor: 37918869245251 (45.11 Bits)
-3,2160527,45,8775375
# R(-3)2147623 has a factor: 38190105997501 (45.12 Bits)
-3,2147623,45,8891250
# R(-3)2195801 has a factor: 39658142280901 (45.17 Bits)
-3,2195801,45,9030450
# R(-3)2123753 has a factor: 38862080426329 (45.14 Bits)
-3,2123753,45,9149388
# R(-3)2178313 has a factor: 39875792611783 (45.18 Bits)
-3,2178313,45,9152907
# R(-3)2107141 has a factor: 40222734120853 (45.19 Bits)
-3,2107141,45,9544386
# R(-3)2103011 has a factor: 46330573106491 (45.4 Bits)
-3,2103011,45,11015295

# R(-5)1456391 has a factor: 2912783 (21.47 Bits)
-5,1456391,21,1
# R(-5)1458293 has a factor: 2916587 (21.48 Bits)
-5,1458293,21,1
# R(-5)1459691 has a factor: 2919383 (21.48 Bits)
-5,1459691,21,1
# R(-5)1487093 has a factor: 2974187 (21.5 Bits)
-5,1487093,21,1
# R(-5)1435751 has a factor: 2871503 (21.45 Bits)
-5,1435751,21,1
# R(-5)1446551 has a factor: 2893103 (21.46 Bits)
-5,1446551,21,1
# R(-5)1433903 has a factor: 2867807 (21.45 Bits)
-5,1433903,21,1
# R(-5)1445963 has a factor: 2891927 (21.46 Bits)
-5,1445963,21,1
# R(-5)1472573 has a factor: 2945147 (21.49 Bits)
-5,1472573,21,1
# R(-5)1483991 has a factor: 2967983 (21.5 Bits)
-5,1483991,21,1
# R(-5)1493573 has a factor: 2987147 (21.51 Bits)
-5,1493573,21,1
# R(-5)1450853 has a factor: 2901707 (21.47 Bits)
-5,1450853,21,1
# R(-5)1441301 has a factor: 2882603 (21.46 Bits)
-5,1441301,21,1
# R(-5)1444973 has a factor: 2889947 (21.46 Bits)
-5,1444973,21,1
# R(-5)1484501 has a factor: 2969003 (21.5 Bits)
-5,1484501,21,1
# R(-5)1486181 has a factor: 2972363 (21.5 Bits)
-5,1486181,21,1
# R(-5)1437581 has a factor: 2875163 (21.46 Bits)
-5,1437581,21,1
# R(-5)1474901 has a factor: 2949803 (21.49 Bits)
-5,1474901,21,1
# R(-5)1436411 has a factor: 2872823 (21.45 Bits)
-5,1436411,21,1
# R(-5)1471661 has a factor: 2943323 (21.49 Bits)
-5,1471661,21,1
# R(-5)1455431 has a factor: 2910863 (21.47 Bits)
-5,1455431,21,1
# R(-5)1464101 has a factor: 2928203 (21.48 Bits)
-5,1464101,21,1
# R(-5)1466711 has a factor: 2933423 (21.48 Bits)
-5,1466711,21,1
# R(-5)1442621 has a factor: 2885243 (21.46 Bits)
-5,1442621,21,1
# R(-5)1496723 has a factor: 2993447 (21.51 Bits)
-5,1496723,21,1
# R(-5)1491683 has a factor: 2983367 (21.51 Bits)
-5,1491683,21,1
# R(-5)1463201 has a factor: 2926403 (21.48 Bits)
-5,1463201,21,1
# R(-5)1474103 has a factor: 2948207 (21.49 Bits)
-5,1474103,21,1
# R(-5)1492163 has a factor: 2984327 (21.51 Bits)
-5,1492163,21,1
# R(-5)1463933 has a factor: 2927867 (21.48 Bits)
-5,1463933,21,1
# R(-5)1439681 has a factor: 2879363 (21.46 Bits)
-5,1439681,21,1
# R(-5)1467281 has a factor: 2934563 (21.48 Bits)
-5,1467281,21,1
# R(-5)1484393 has a factor: 2968787 (21.5 Bits)
-5,1484393,21,1
# R(-5)1480541 has a factor: 2961083 (21.5 Bits)
-5,1480541,21,1
# R(-5)1494743 has a factor: 2989487 (21.51 Bits)
-5,1494743,21,1
# R(-5)1490081 has a factor: 2980163 (21.51 Bits)
-5,1490081,21,1
# R(-5)1466183 has a factor: 2932367 (21.48 Bits)
-5,1466183,21,1
# R(-5)1455053 has a factor: 2910107 (21.47 Bits)
-5,1455053,21,1
# R(-5)1480163 has a factor: 2960327 (21.5 Bits)
-5,1480163,21,1
# R(-5)1451393 has a factor: 2902787 (21.47 Bits)
-5,1451393,21,1
# R(-5)1434593 has a factor: 2869187 (21.45 Bits)
-5,1434593,21,1
# R(-5)1481951 has a factor: 2963903 (21.5 Bits)
-5,1481951,21,1
# R(-5)1471751 has a factor: 2943503 (21.49 Bits)
-5,1471751,21,1
# R(-5)1430801 has a factor: 2861603 (21.45 Bits)
-5,1430801,21,1
# R(-5)1467863 has a factor: 2935727 (21.49 Bits)
-5,1467863,21,1
# R(-5)1477583 has a factor: 2955167 (21.49 Bits)
-5,1477583,21,1
# R(-5)1479911 has a factor: 2959823 (21.5 Bits)
-5,1479911,21,1
# R(-5)1474211 has a factor: 2948423 (21.49 Bits)
-5,1474211,21,1
# R(-5)1456121 has a factor: 2912243 (21.47 Bits)
-5,1456121,21,1
# R(-5)1452851 has a factor: 2905703 (21.47 Bits)
-5,1452851,21,1
# R(-5)1459901 has a factor: 2919803 (21.48 Bits)
-5,1459901,21,1
# R(-5)1438991 has a factor: 2877983 (21.46 Bits)
-5,1438991,21,1
# R(-5)1434011 has a factor: 2868023 (21.45 Bits)
-5,1434011,21,1
# R(-5)1461563 has a factor: 2923127 (21.48 Bits)
-5,1461563,21,1
# R(-5)1432841 has a factor: 2865683 (21.45 Bits)
-5,1432841,21,1
# R(-5)1438103 has a factor: 2876207 (21.46 Bits)
-5,1438103,21,1
# R(-5)1493483 has a factor: 2986967 (21.51 Bits)
-5,1493483,21,1
# R(-5)1465823 has a factor: 2931647 (21.48 Bits)
-5,1465823,21,1
# R(-5)1440203 has a factor: 2880407 (21.46 Bits)
-5,1440203,21,1
# R(-5)1487873 has a factor: 2975747 (21.5 Bits)
-5,1487873,21,1
# R(-5)1459301 has a factor: 2918603 (21.48 Bits)
-5,1459301,21,1
# R(-5)1497533 has a factor: 2995067 (21.51 Bits)
-5,1497533,21,1
# R(-5)1475291 has a factor: 2950583 (21.49 Bits)
-5,1475291,21,1
# R(-5)1497911 has a factor: 2995823 (21.51 Bits)
-5,1497911,21,1
# R(-5)1458053 has a factor: 2916107 (21.48 Bits)
-5,1458053,21,1
# R(-5)1447151 has a factor: 2894303 (21.46 Bits)
-5,1447151,21,1
# R(-5)1498811 has a factor: 2997623 (21.52 Bits)
-5,1498811,21,1
# R(-5)1443653 has a factor: 2887307 (21.46 Bits)
-5,1443653,21,1
# R(-5)1473743 has a factor: 2947487 (21.49 Bits)
-5,1473743,21,1
# R(-5)1431113 has a factor: 2862227 (21.45 Bits)
-5,1431113,21,1
